tr_id,p_id,c_id,tr_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
10294,46,2553,21-01-2017 00:00,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40618.0
10295,89,2787,12-03-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874.0
10296,69,2397,13-04-2017 00:00,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996.0
10297,43,2013,15-11-2017 00:00,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071.0
10298,41,331,07-02-2017 00:00,True,Approved,Solex,Road,medium,medium,416.98,312.74,39526.0
10299,49,2822,06-03-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
10300,5,1606,22-07-2017 00:00,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0
10301,67,2790,14-10-2017 00:00,True,Approved,Solex,Standard,medium,large,1071.23,380.74,33455.0
10302,33,3,23-02-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,41009.0
10303,43,2060,26-06-2017 00:00,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
10304,52,2281,28-10-2017 00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,37337.0
10305,89,1471,08-11-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
10306,62,2203,27-05-2017 00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
10307,31,264,11-05-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
10308,24,1888,03-04-2017 00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,36334.0
10309,89,2204,24-02-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0
10310,43,148,11-09-2017 00:00,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,41064.0
10311,68,2936,01-11-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,39915.0
10312,92,511,16-11-2017 00:00,True,Cancelled,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
10313,38,706,10-02-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,35560.0
10314,7,2463,20-05-2017 00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
10315,65,1547,06-07-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105.0
10316,70,673,29-10-2017 00:00,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668.0
10317,19,2995,18-11-2017 00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244.0
10318,33,719,03-04-2017 00:00,False,Cancelled,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
10319,22,938,24-08-2017 00:00,False,Cancelled,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
10320,29,786,21-12-2017 00:00,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
10321,78,532,22-10-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
10322,56,359,20-05-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34143.0
10323,89,2446,26-05-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
10324,45,3346,12-11-2017 00:00,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
10325,59,3013,28-04-2017 00:00,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
10326,9,1016,25-10-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,37838.0
10327,52,813,10-11-2017 00:00,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
10328,3,720,11-11-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779.0
10329,78,2543,07-02-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
10330,21,1807,27-09-2017 00:00,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,39298.0
10331,23,310,24-07-2017 00:00,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670.0
10332,31,389,04-02-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
10333,45,2786,13-12-2017 00:00,True,Approved,Solex,Standard,medium,medium,441.49,84.99,35470.0
10334,67,2206,20-06-2017 00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
10335,66,2968,28-04-2017 00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
10336,13,2136,20-12-2017 00:00,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0
10337,52,3131,14-04-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42295.0
10338,40,3047,24-10-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,40672.0
10339,44,2022,12-10-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
10340,46,3220,19-01-2017 00:00,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
10341,29,2716,10-01-2017 00:00,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
10342,17,1181,16-11-2017 00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
10343,10,868,08-10-2017 00:00,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,39298.0
10344,72,2283,19-07-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0
10345,75,931,23-01-2017 00:00,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,37873.0
10346,33,793,14-09-2017 00:00,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38991.0
10347,19,3165,03-07-2017 00:00,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,40303.0
10348,90,3104,18-06-2017 00:00,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626.0
10349,78,3149,08-09-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455.0
10350,11,892,09-06-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586.0
10351,5,2564,31-03-2017 00:00,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
10352,62,2474,11-06-2017 00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0
10353,87,949,29-04-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36145.0
10354,0,3245,21-07-2017 00:00,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
10355,34,577,18-02-2017 00:00,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38750.0
10356,88,1197,02-12-2017 00:00,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35378.0
10357,81,1798,08-02-2017 00:00,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
10358,53,1440,09-04-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,40670.0
10359,31,2881,19-10-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
10360,42,2936,25-01-2017 00:00,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,37873.0
10361,41,590,18-01-2017 00:00,False,Approved,Solex,Road,medium,medium,416.98,312.74,38991.0
10362,60,1575,26-07-2017 00:00,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0
10363,10,2819,29-03-2017 00:00,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
10364,27,843,17-05-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,42696.0
10365,36,3400,04-12-2017 00:00,True,Approved,Solex,Standard,low,medium,945.04,507.58,36498.0
10366,92,3243,14-03-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145.0
10367,0,970,07-07-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38482.0
10368,51,1442,03-03-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
10369,43,1989,08-12-2017 00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38206.0
10370,56,2611,15-10-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
10371,49,3039,09-09-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
10372,15,84,19-07-2017 00:00,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
10373,0,275,17-08-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
10374,13,3435,16-08-2017 00:00,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
10375,76,2656,28-05-2017 00:00,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
10376,36,1803,15-01-2017 00:00,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
10377,88,2695,07-02-2017 00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41434.0
10378,0,1405,27-11-2017 00:00,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
10379,59,1977,08-09-2017 00:00,True,Approved,Solex,Standard,medium,large,1061.56,733.58,40779.0
10380,45,1947,20-01-2017 00:00,True,Approved,Solex,Standard,medium,medium,441.49,84.99,41848.0
10381,14,2593,31-10-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
10382,23,3463,03-02-2017 00:00,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
10383,50,2060,18-07-2017 00:00,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
10384,86,128,15-08-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,41434.0
10385,81,2776,14-11-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
10386,0,234,09-07-2017 00:00,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
10387,68,3273,15-07-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,39915.0
10388,41,567,04-10-2017 00:00,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
10389,1,2087,05-11-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
10390,52,1957,07-04-2017 00:00,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
10391,74,614,08-08-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35455.0
10392,3,3324,27-06-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0
10393,31,1295,14-10-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052.0
10394,25,257,29-09-2017 00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888.0
10395,38,440,19-12-2017 00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
10396,65,3352,01-09-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
10397,49,2835,18-01-2017 00:00,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
10398,65,859,04-05-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34996.0
10399,38,1531,21-02-2017 00:00,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,34071.0
10400,87,1214,09-06-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
10401,1,1435,30-04-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
10402,91,2348,23-07-2017 00:00,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
10403,87,2237,22-11-2017 00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,38482.0
10404,92,3341,19-06-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,33364.0
10405,18,1534,14-11-2017 00:00,True,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
10406,72,156,27-10-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499.0
10407,62,2535,04-08-2017 00:00,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
10408,87,1046,08-11-2017 00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
10409,32,1519,23-02-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36833.0
10410,5,1656,07-10-2017 00:00,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216.0
10411,0,395,11-09-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33552.0
10412,83,1486,06-10-2017 00:00,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
10413,31,662,19-07-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,36361.0
10414,3,1282,18-03-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298.0
10415,50,2493,13-04-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37220.0
10416,9,1296,08-06-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,35378.0
10417,79,3467,02-07-2017 00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0
10418,29,118,18-02-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
10419,2,994,21-07-2017 00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0
10420,27,3014,01-09-2017 00:00,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
10421,81,1294,07-07-2017 00:00,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42226.0
10422,90,263,14-11-2017 00:00,True,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
10423,58,411,26-03-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
10424,93,3267,04-06-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38991.0
10425,24,1602,31-01-2017 00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
10426,21,87,20-07-2017 00:00,True,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
10427,92,3022,26-09-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
10428,65,1806,13-03-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
10429,24,1274,10-06-2017 00:00,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
10430,42,1791,10-01-2017 00:00,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39427.0
10431,5,2004,17-01-2017 00:00,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216.0
10432,21,3462,03-06-2017 00:00,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
10433,13,943,09-03-2017 00:00,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
10434,19,579,07-08-2017 00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
10435,14,3468,29-12-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
10436,49,1241,16-10-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35470.0
10437,0,3122,05-04-2017 00:00,True,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0
10438,88,3456,28-08-2017 00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
10439,8,2128,17-12-2017 00:00,False,Approved,Solex,Road,medium,small,1703.52,1516.13,42560.0
10440,30,3251,29-09-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0
10441,93,2791,15-10-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
10442,42,603,13-04-2017 00:00,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
10443,74,2718,17-01-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470.0
10444,30,11,02-08-2017 00:00,False,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
10445,66,2750,17-06-2017 00:00,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
10446,3,1123,04-01-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
10447,75,874,21-01-2017 00:00,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
10448,54,1080,13-11-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,40779.0
10449,1,1233,02-07-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
10450,81,2181,01-08-2017 00:00,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,35667.0
10451,61,902,10-01-2017 00:00,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
10452,92,797,09-12-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
10453,12,165,17-12-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838.0
10454,31,240,03-10-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0
10455,64,217,06-11-2017 00:00,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0
10456,5,2656,10-03-2017 00:00,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0
10457,70,310,07-02-2017 00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553.0
10458,56,2855,16-07-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34143.0
10459,95,1847,28-11-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
10460,83,1233,15-07-2017 00:00,True,Approved,Solex,Touring,medium,large,2083.94,675.03,34079.0
10461,16,2962,07-09-2017 00:00,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,33888.0
10462,34,3394,08-10-2017 00:00,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
10463,43,935,09-05-2017 00:00,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,33259.0
10464,66,230,27-02-2017 00:00,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
10465,28,2148,25-06-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0
10466,85,2520,04-01-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0
10467,53,1300,25-11-2017 00:00,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
10468,77,173,04-07-2017 00:00,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833.0
10469,57,1383,03-11-2017 00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
10470,23,534,24-12-2017 00:00,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
10471,80,398,27-10-2017 00:00,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
10472,54,2883,19-07-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34170.0
10473,72,395,30-11-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34143.0
10474,45,507,24-11-2017 00:00,True,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
10475,54,3365,20-10-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
10476,10,2695,26-12-2017 00:00,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
10477,77,973,09-07-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
10478,49,508,05-07-2017 00:00,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,34143.0
10479,94,2201,19-03-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556.0
10480,12,2468,30-08-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
10481,25,703,29-05-2017 00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0
10482,66,2036,29-09-2017 00:00,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0
10483,52,935,07-11-2017 00:00,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42218.0
10484,33,1347,07-02-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
10485,5,1956,24-10-2017 00:00,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0
10486,41,43,14-08-2017 00:00,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
10487,50,695,09-06-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
10488,12,2588,25-01-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
10489,81,2799,19-03-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38339.0
10490,88,799,27-07-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0
10491,0,2512,22-06-2017 00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0
10492,3,2294,16-03-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
10493,78,3497,12-09-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
10494,34,3113,28-08-2017 00:00,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527.0
10495,35,2360,25-03-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0
10496,32,3389,10-10-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
10497,65,3420,05-07-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710.0
10498,70,475,01-11-2017 00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0
10499,29,701,25-11-2017 00:00,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,36361.0
10500,32,2118,11-02-2017 00:00,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
10501,95,1274,21-01-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
10502,79,3122,14-05-2017 00:00,True,Approved,Solex,Touring,medium,large,2083.94,675.03,38339.0
10503,88,1852,15-03-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
10504,18,2133,01-09-2017 00:00,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,33879.0
10505,58,361,06-08-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145.0
10506,97,242,07-04-2017 00:00,True,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
10507,95,3055,19-07-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,39031.0
10508,10,388,23-06-2017 00:00,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41345.0
10509,30,1773,01-06-2017 00:00,False,Approved,Solex,Standard,high,medium,748.17,448.9,35052.0
10510,96,2558,28-11-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37539.0
10511,45,2361,04-06-2017 00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
10512,47,727,26-02-2017 00:00,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
10513,78,2078,15-05-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
10514,2,1817,23-03-2017 00:00,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0
10515,69,1996,17-12-2017 00:00,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
10516,64,651,14-05-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
10517,30,2633,25-10-2017 00:00,True,Approved,Solex,Standard,high,medium,748.17,448.9,37698.0
10518,59,3233,11-09-2017 00:00,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
10519,73,924,08-02-2017 00:00,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
10520,79,3408,08-12-2017 00:00,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0
10521,43,445,09-02-2017 00:00,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
10522,2,1054,29-06-2017 00:00,True,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0
10523,69,2558,02-07-2017 00:00,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,33429.0
10524,26,2426,14-12-2017 00:00,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,36334.0
10525,73,2152,09-04-2017 00:00,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,40553.0
10526,42,3477,10-05-2017 00:00,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,36498.0
10527,0,2853,07-02-2017 00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0
10528,67,1758,28-12-2017 00:00,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
10529,61,1953,25-05-2017 00:00,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
10530,69,2753,19-09-2017 00:00,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,36668.0
10531,35,1721,02-01-2017 00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
10532,3,3350,30-05-2017 00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499.0
10533,33,3268,29-06-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498.0
10534,84,691,13-04-2017 00:00,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38206.0
10535,56,1366,07-06-2017 00:00,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
10536,65,3311,17-01-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
10537,49,2939,07-09-2017 00:00,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823.0
10538,51,1027,23-03-2017 00:00,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
10539,83,2509,29-09-2017 00:00,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
10540,35,1427,23-09-2017 00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
10541,0,216,15-02-2017 00:00,False,Approved,Nio Cycles,Standard,,,1029.36,556.0469512209312,38216.0
10542,3,346,16-02-2017 00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
10543,63,2127,23-09-2017 00:00,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
10544,74,2686,21-07-2017 00:00,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
10545,67,2763,03-11-2017 00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42105.0
10546,11,2762,11-02-2017 00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
