"id_","area_id_","node_id_","act_date","deact_date","has_loan","is_act"
"73","1","3","23-02-2020","29-02-2020","0","1"
"74","5","4","13-02-2020","08-03-2020","0","0"
"75","4","1","02-02-2020","28-02-2020","1","1"
"76","2","3","28-02-2020","20-03-2020","0","1"
"77","5","1","04-02-2020","27-02-2020","1","0"
"78","5","2","15-02-2020","13-03-2020","1","1"
"79","1","1","24-02-2020","25-02-2020","0","0"
"80","4","5","05-03-2020","03-04-2020","1","0"
"81","1","1","06-03-2020","17-03-2020","0","0"
"82","2","2","08-02-2020","20-02-2020","0","1"
"83","2","1","26-02-2020","02-03-2020","0","0"
"84","1","4","12-02-2020","19-02-2020","1","0"
"85","5","4","24-02-2020","17-03-2020","0","0"
"86","4","2","08-02-2020","04-03-2020","0","1"
"87","2","3","18-02-2020","24-02-2020","0","0"
"88","3","4","24-02-2020","15-03-2020","1","0"
"89","5","2","15-02-2020","04-03-2020","0","0"
"90","4","3","23-02-2020","14-03-2020","0","1"
"91","4","4","18-02-2020","27-02-2020","0","1"
"92","3","4","17-02-2020","03-03-2020","1","0"
"93","4","4","29-01-2020","26-02-2020","1","0"
"94","5","1","21-02-2020","08-03-2020","0","1"
"95","1","4","16-02-2020","20-02-2020","0","0"
"96","3","5","04-02-2020","25-02-2020","1","1"
"97","3","5","08-02-2020","03-03-2020","0","1"
"98","1","4","01-02-2020","21-02-2020","1","0"
"99","2","3","16-02-2020","29-02-2020","1","1"
"100","1","2","23-01-2020","03-02-2020","0","0"
"101","2","1","28-01-2020","09-02-2020","1","0"
"102","1","1","16-02-2020","22-02-2020","0","0"
"103","4","3","17-02-2020","06-03-2020","0","1"
"104","4","2","25-02-2020","16-03-2020","0","0"
"105","1","4","25-01-2020","31-01-2020","1","0"
"106","2","4","23-03-2020","10-04-2020","0","0"
"107","2","1","23-02-2020","20-03-2020","0","1"
"108","1","1","11-02-2020","01-03-2020","0","0"
"109","4","2","23-02-2020","06-03-2020","1","0"
"110","2","2","05-02-2020","12-02-2020","0","0"
"111","4","4","11-03-2020","28-03-2020","0","1"
"112","1","1","02-02-2020","20-02-2020","0","1"
"113","1","1","20-02-2020","19-03-2020","1","0"
"114","1","4","28-01-2020","31-01-2020","1","0"
"115","5","2","20-03-2020","02-04-2020","0","1"
"116","1","5","16-02-2020","14-03-2020","0","0"
"117","5","2","02-02-2020","02-03-2020","1","1"
"118","3","4","22-02-2020","27-02-2020","0","1"
"119","2","4","07-03-2020","13-03-2020","1","0"
"120","1","3","04-03-2020","18-03-2020","1","1"
"121","3","4","25-01-2020","07-02-2020","0","0"
"122","2","5","03-02-2020","23-02-2020","1","0"
"123","4","1","20-02-2020","12-03-2020","0","0"
"124","3","3","04-02-2020","28-02-2020","0","1"
"125","2","5","07-02-2020","02-03-2020","0","0"
"126","4","4","22-02-2020","16-03-2020","1","0"
"127","5","2","24-02-2020","13-03-2020","0","0"
"128","4","3","16-03-2020","01-04-2020","0","1"
"129","3","5","12-03-2020","24-03-2020","0","0"
"130","3","4","27-01-2020","24-02-2020","1","0"
"131","3","2","13-02-2020","18-02-2020","0","0"
"132","4","3","07-02-2020","16-02-2020","0","1"
"133","2","4","10-02-2020","08-03-2020","0","1"
"134","1","3","28-02-2020","12-03-2020","1","0"
"135","5","3","08-02-2020","07-03-2020","1","0"
"136","3","3","16-02-2020","04-03-2020","0","1"
"137","1","4","08-02-2020","13-02-2020","0","0"
"138","4","5","09-02-2020","08-03-2020","1","1"
"139","4","2","05-02-2020","25-02-2020","0","1"
"140","1","1","12-03-2020","03-04-2020","1","0"
"141","3","2","06-02-2020","03-03-2020","1","1"
"142","1","2","31-01-2020","22-02-2020","0","0"
"143","5","2","18-02-2020","13-03-2020","1","0"
"144","3","4","09-03-2020","25-03-2020","0","0"
"145","5","2","09-02-2020","26-02-2020","0","1"
"146","1","4","19-02-2020","18-03-2020","0","0"
"147","1","4","10-03-2020","05-04-2020","1","0"
"148","4","2","26-01-2020","04-02-2020","0","0"
"149","1","4","11-02-2020","22-02-2020","0","1"
"150","2","1","15-02-2020","23-02-2020","0","0"
"151","1","4","07-02-2020","28-02-2020","1","0"
"152","4","2","03-02-2020","23-02-2020","0","0"
"153","3","3","20-02-2020","07-03-2020","0","1"
"154","2","5","20-02-2020","15-03-2020","0","1"
"155","4","1","05-03-2020","29-03-2020","1","0"
"156","5","1","01-03-2020","15-03-2020","1","0"
"157","2","3","05-02-2020","28-02-2020","0","1"
"158","5","4","30-01-2020","17-02-2020","0","0"
"159","5","3","26-02-2020","23-03-2020","1","1"
"160","4","3","27-01-2020","13-02-2020","0","1"
"161","1","2","21-01-2020","22-01-2020","1","0"
"162","2","3","07-02-2020","09-02-2020","1","1"
"163","4","5","13-02-2020","13-02-2020","0","0"
"164","3","3","07-02-2020","21-02-2020","1","0"
"165","4","2","12-02-2020","21-02-2020","0","0"
"166","2","3","20-02-2020","10-03-2020","0","1"
"167","4","5","25-02-2020","29-02-2020","0","0"
"168","5","5","14-03-2020","30-03-2020","1","0"
"169","1","5","17-02-2020","02-03-2020","0","0"
"170","5","5","07-02-2020","27-02-2020","0","1"
"171","1","4","23-02-2020","15-03-2020","0","0"
"172","2","1","12-02-2020","08-03-2020","1","0"
"173","5","4","17-02-2020","12-03-2020","0","0"
"174","4","4","18-02-2020","10-03-2020","0","1"
"175","1","1","10-03-2020","26-03-2020","0","1"
"176","2","2","24-03-2020","01-04-2020","1","0"
"177","3","1","27-02-2020","29-02-2020","1","0"
"178","1","1","15-03-2020","06-04-2020","0","1"
"179","4","5","13-02-2020","21-02-2020","0","0"
"180","1","1","31-01-2020","17-02-2020","1","1"
"181","4","3","18-02-2020","01-03-2020","0","1"
"182","3","4","03-02-2020","18-02-2020","1","0"
"183","2","4","04-03-2020","22-03-2020","1","1"
"184","2","1","22-02-2020","09-03-2020","0","0"
"185","5","5","17-03-2020","17-03-2020","1","0"
"186","2","5","21-02-2020","27-02-2020","0","0"
"187","1","4","26-02-2020","20-03-2020","0","1"
"188","1","2","16-02-2020","29-02-2020","0","0"
"189","4","5","17-01-2020","27-01-2020","1","0"
"190","5","2","14-03-2020","26-03-2020","0","0"
"191","5","4","11-02-2020","02-03-2020","0","1"
"192","5","4","04-02-2020","21-02-2020","0","0"
"193","5","2","14-02-2020","13-03-2020","1","0"
"194","4","1","28-02-2020","22-03-2020","0","0"
"195","4","2","12-02-2020","16-02-2020","0","1"
"196","5","3","16-02-2020","29-02-2020","0","1"
"197","2","3","22-02-2020","13-03-2020","1","0"
"198","3","1","23-02-2020","17-03-2020","1","0"
"199","2","5","18-02-2020","09-03-2020","0","1"
"200","1","1","28-02-2020","19-03-2020","0","0"
"201","4","3","26-01-2020","31-01-2020","1","1"
"202","2","3","24-01-2020","19-02-2020","0","1"
"203","5","3","24-01-2020","13-02-2020","1","0"
"204","1","2","01-02-2020","24-02-2020","1","1"
"205","2","3","12-02-2020","18-02-2020","0","0"
"206","2","3","28-01-2020","06-02-2020","1","0"
"207","4","2","16-02-2020","27-02-2020","0","0"
"208","2","1","26-01-2020","04-02-2020","0","1"
"209","4","5","19-02-2020","01-03-2020","0","0"
"210","5","3","18-02-2020","21-02-2020","1","0"
"211","1","2","23-02-2020","08-03-2020","0","0"
"212","2","5","29-02-2020","08-03-2020","0","1"
"213","3","2","11-02-2020","19-02-2020","0","0"
"214","2","4","26-01-2020","27-01-2020","1","0"
"215","2","3","29-02-2020","24-03-2020","0","0"
"216","3","3","06-02-2020","21-02-2020","0","1"
"217","1","3","10-02-2020","25-02-2020","0","1"
"218","5","3","20-03-2020","26-03-2020","1","0"
"219","2","4","03-02-2020","21-02-2020","1","0"
"220","2","4","20-02-2020","06-03-2020","0","1"
"221","4","1","26-02-2020","04-03-2020","0","0"
"222","1","2","31-01-2020","16-02-2020","1","1"
"223","4","4","10-02-2020","19-02-2020","0","1"
"224","2","5","22-02-2020","06-03-2020","1","0"
"225","3","1","25-02-2020","19-03-2020","1","1"
"226","2","5","26-02-2020","04-03-2020","0","0"
"227","1","4","17-01-2020","28-01-2020","1","0"
"228","4","3","27-02-2020","08-03-2020","0","0"
"229","5","4","14-02-2020","19-02-2020","0","1"
"230","3","3","07-03-2020","16-03-2020","0","0"
"231","3","3","18-02-2020","08-03-2020","1","0"
"232","4","2","09-02-2020","25-02-2020","0","0"
"233","2","1","11-02-2020","27-02-2020","0","1"
"234","2","4","10-02-2020","14-02-2020","0","0"
"235","1","2","21-01-2020","07-02-2020","1","0"
"236","4","5","28-02-2020","11-03-2020","0","0"
"237","1","1","02-02-2020","05-02-2020","0","1"
"238","4","4","16-02-2020","19-02-2020","0","1"
"239","4","2","20-02-2020","22-02-2020","1","0"
"240","2","3","28-02-2020","17-03-2020","1","0"
"241","4","3","27-01-2020","03-02-2020","0","1"
"242","3","3","10-03-2020","15-03-2020","0","0"
"243","1","3","18-01-2020","26-01-2020","1","1"
"244","1","2","26-02-2020","14-03-2020","0","1"
"245","3","1","12-03-2020","20-03-2020","1","0"
"246","1","5","14-03-2020","29-03-2020","1","1"
"247","3","1","24-01-2020","02-02-2020","0","0"
"248","4","5","07-03-2020","13-03-2020","1","0"
"249","5","1","23-02-2020","08-03-2020","0","0"
"250","3","3","20-02-2020","28-02-2020","0","1"
"251","2","1","04-02-2020","27-02-2020","0","0"
"252","4","4","17-02-2020","16-03-2020","1","0"
"253","4","4","22-03-2020","10-04-2020","0","0"
"254","1","1","17-01-2020","29-01-2020","0","1"
"255","4","4","24-02-2020","13-03-2020","0","0"
"256","3","1","02-03-2020","07-03-2020","1","0"
"257","5","5","28-02-2020","26-03-2020","0","0"
"258","1","4","01-03-2020","13-03-2020","0","1"
"259","2","4","24-01-2020","05-02-2020","0","1"
"260","4","5","10-03-2020","19-03-2020","1","0"
"261","2","1","09-03-2020","06-04-2020","1","0"
"262","3","2","02-02-2020","22-02-2020","0","1"
"263","2","3","14-02-2020","29-02-2020","0","0"
"264","4","1","11-02-2020","02-03-2020","1","1"
"265","1","5","24-02-2020","26-02-2020","0","1"
"266","3","1","06-03-2020","11-03-2020","1","0"
"267","3","3","07-02-2020","01-03-2020","1","1"
"268","4","3","17-01-2020","07-02-2020","0","0"
"269","5","1","24-02-2020","02-03-2020","1","0"
"270","4","3","17-02-2020","08-03-2020","0","0"
"271","3","1","23-01-2020","24-01-2020","0","1"
"272","2","3","21-01-2020","01-02-2020","0","0"
"273","2","4","19-02-2020","12-03-2020","1","0"
"274","1","5","13-02-2020","24-02-2020","0","0"
"275","2","5","16-02-2020","24-02-2020","0","1"
"276","1","1","16-01-2020","06-02-2020","0","0"
"277","1","3","03-03-2020","14-03-2020","1","0"
"278","1","2","27-02-2020","04-03-2020","0","0"
"279","4","5","09-02-2020","26-02-2020","0","1"
"280","2","5","14-02-2020","19-02-2020","0","1"
"281","2","2","07-02-2020","27-02-2020","1","0"
"282","1","1","01-03-2020","13-03-2020","1","0"
"283","1","4","09-02-2020","09-03-2020","0","1"
"284","1","3","29-03-2020","24-04-2020","0","0"
"285","3","4","04-03-2020","22-03-2020","1","1"
"286","4","2","01-02-2020","25-02-2020","0","1"
"287","1","1","29-02-2020","03-03-2020","1","0"
"288","4","1","07-02-2020","16-02-2020","1","1"
"289","3","4","12-03-2020","31-03-2020","0","0"
"290","4","3","30-01-2020","17-02-2020","1","0"
"291","5","1","18-02-2020","06-03-2020","0","0"
"292","1","1","11-02-2020","03-03-2020","0","1"
"293","5","3","22-02-2020","28-02-2020","0","0"
"294","2","3","14-02-2020","10-03-2020","1","0"
"295","2","5","21-02-2020","25-02-2020","0","0"
"296","5","4","20-01-2020","21-01-2020","0","1"
"297","1","4","12-02-2020","25-02-2020","0","0"
"298","4","1","05-03-2020","29-03-2020","1","0"
"299","3","1","13-02-2020","02-03-2020","0","0"
"300","2","4","25-02-2020","23-03-2020","0","1"
"301","3","3","28-02-2020","29-02-2020","0","1"
"302","1","5","14-03-2020","06-04-2020","1","0"
"303","1","1","27-02-2020","07-03-2020","1","0"
"304","5","3","07-03-2020","03-04-2020","0","1"
"305","1","5","28-02-2020","05-03-2020","0","0"
"306","4","5","23-02-2020","17-03-2020","1","1"
"307","5","2","13-02-2020","19-02-2020","0","1"
"308","3","4","13-02-2020","27-02-2020","1","0"
"309","5","1","27-02-2020","27-02-2020","1","1"
"310","5","4","28-02-2020","10-03-2020","0","0"
"311","3","3","11-02-2020","17-02-2020","1","0"
"312","5","5","09-02-2020","20-02-2020","0","0"
"313","3","2","15-03-2020","08-04-2020","0","1"
"314","1","4","08-02-2020","22-02-2020","0","0"
"315","3","4","11-02-2020","18-02-2020","1","0"
"316","4","4","02-03-2020","17-03-2020","0","0"
"317","2","3","12-02-2020","29-02-2020","0","1"
"318","4","2","11-02-2020","02-03-2020","0","0"
"319","1","3","25-01-2020","11-02-2020","1","0"
"320","3","1","07-02-2020","24-02-2020","0","0"
"321","3","5","24-02-2020","14-03-2020","0","1"
"322","5","4","20-02-2020","26-02-2020","0","1"
"323","1","1","04-03-2020","22-03-2020","1","0"
"324","1","4","02-03-2020","11-03-2020","1","0"
"325","2","3","04-03-2020","31-03-2020","0","1"
"326","4","3","04-03-2020","15-03-2020","0","0"
"327","5","2","25-02-2020","01-03-2020","1","1"
"328","3","2","15-02-2020","21-02-2020","0","1"
"329","5","4","15-02-2020","14-03-2020","1","0"
"330","5","4","17-02-2020","15-03-2020","1","1"
"331","5","5","24-01-2020","18-02-2020","0","0"
"332","5","5","29-02-2020","03-03-2020","1","0"
"333","5","2","06-02-2020","05-03-2020","0","0"
"334","2","1","29-02-2020","14-03-2020","0","1"
"335","2","3","01-02-2020","17-02-2020","0","0"
"336","2","1","01-02-2020","29-02-2020","1","0"
"337","3","1","29-02-2020","12-03-2020","0","0"
"338","3","1","06-03-2020","15-03-2020","0","1"
"339","2","4","09-02-2020","19-02-2020","0","0"
"340","4","4","12-02-2020","17-02-2020","1","0"
"341","5","5","08-03-2020","15-03-2020","0","0"
"342","1","3","13-02-2020","05-03-2020","0","1"
"343","2","1","13-02-2020","11-03-2020","0","1"
"344","1","5","19-02-2020","08-03-2020","1","0"
"345","4","3","25-01-2020","13-02-2020","1","0"
"346","4","5","05-03-2020","02-04-2020","0","1"
"347","1","4","17-02-2020","21-02-2020","0","0"
"348","3","5","18-02-2020","23-02-2020","1","1"
"349","3","2","11-02-2020","21-02-2020","0","1"
"350","2","1","26-01-2020","24-02-2020","1","0"
"351","3","4","27-01-2020","13-02-2020","1","1"
"352","5","4","01-03-2020","16-03-2020","0","0"
"353","3","5","02-02-2020","29-02-2020","1","0"
"354","5","1","12-03-2020","01-04-2020","0","0"
"355","3","3","07-03-2020","31-03-2020","0","1"
"356","5","4","13-02-2020","05-03-2020","0","0"
"357","4","2","24-02-2020","03-03-2020","1","0"
"358","3","1","18-02-2020","08-03-2020","0","0"
"359","2","5","13-02-2020","24-02-2020","0","1"
"360","5","3","27-01-2020","02-02-2020","0","0"
"361","5","2","07-03-2020","09-03-2020","1","0"
"362","5","4","20-02-2020","15-03-2020","0","0"
"363","5","3","31-01-2020","22-02-2020","0","1"
"364","4","4","26-02-2020","04-03-2020","0","1"
"365","2","1","13-02-2020","11-03-2020","1","0"
"366","2","2","03-03-2020","26-03-2020","1","0"
"367","3","5","27-02-2020","06-03-2020","0","1"
"368","1","4","21-02-2020","21-03-2020","0","0"
"369","4","1","21-02-2020","21-02-2020","1","1"
"370","5","4","08-03-2020","27-03-2020","0","1"
"371","5","4","26-02-2020","07-03-2020","1","0"
"372","2","1","20-01-2020","10-02-2020","1","1"
"373","5","3","02-03-2020","30-03-2020","0","0"
"374","2","4","01-02-2020","09-02-2020","1","0"
"375","1","2","12-02-2020","25-02-2020","0","0"
"376","5","4","02-02-2020","13-02-2020","0","1"
"377","4","1","15-03-2020","18-03-2020","0","0"
"378","2","2","08-02-2020","07-03-2020","1","0"
"379","5","3","24-02-2020","08-03-2020","0","0"
"380","1","2","17-02-2020","12-03-2020","0","1"
"381","1","5","11-02-2020","16-02-2020","0","0"
"382","4","2","11-01-2020","30-01-2020","1","0"
"383","2","3","22-03-2020","09-04-2020","0","0"
"384","3","2","30-01-2020","22-02-2020","0","1"
"385","2","3","09-03-2020","26-03-2020","0","1"
"386","1","1","21-02-2020","21-03-2020","1","0"
"387","1","4","04-02-2020","15-02-2020","1","0"
"388","3","2","28-02-2020","05-03-2020","0","1"
"389","4","2","27-01-2020","17-02-2020","0","0"
"390","2","3","20-02-2020","26-02-2020","1","1"
"391","3","3","24-02-2020","07-03-2020","0","1"
"392","2","1","31-01-2020","05-02-2020","1","0"
"393","2","4","15-02-2020","25-02-2020","1","1"
"394","4","1","29-02-2020","28-03-2020","0","0"
"395","1","2","25-02-2020","03-03-2020","1","0"
"396","3","4","13-02-2020","11-03-2020","0","0"
"397","4","3","11-02-2020","14-02-2020","0","1"
"398","3","1","02-02-2020","13-02-2020","0","0"
"399","3","2","08-02-2020","28-02-2020","1","0"
"400","4","3","30-01-2020","03-02-2020","0","0"
"401","1","5","24-01-2020","25-01-2020","0","1"
"402","2","5","04-02-2020","02-03-2020","0","0"
"403","3","2","11-03-2020","14-03-2020","1","0"
"404","5","3","27-01-2020","27-01-2020","0","0"
"405","4","1","11-02-2020","23-02-2020","0","1"
"406","5","2","04-02-2020","21-02-2020","0","1"
"407","3","4","22-02-2020","01-03-2020","1","0"
"408","5","5","15-02-2020","10-03-2020","1","0"
"409","5","2","08-03-2020","31-03-2020","0","1"
"410","2","5","07-02-2020","20-02-2020","0","0"
"411","2","1","05-03-2020","28-03-2020","1","1"
"412","4","3","03-02-2020","19-02-2020","0","1"
"413","3","4","28-02-2020","03-03-2020","1","0"
"414","1","1","26-01-2020","03-02-2020","1","1"
"415","5","2","21-02-2020","27-02-2020","0","0"
"416","1","4","24-02-2020","07-03-2020","1","0"
"417","1","4","08-01-2020","22-01-2020","0","0"
"418","1","4","10-02-2020","12-02-2020","0","1"
"419","1","4","13-02-2020","15-02-2020","0","0"
"420","2","5","21-02-2020","13-03-2020","1","0"
"421","3","4","04-02-2020","08-02-2020","0","0"
"422","1","3","25-02-2020","12-03-2020","0","1"
"423","4","4","09-02-2020","12-02-2020","0","0"
"424","1","5","17-02-2020","13-03-2020","1","0"
"425","3","1","16-02-2020","26-02-2020","0","0"
"426","1","4","04-03-2020","27-03-2020","0","1"
"427","4","3","03-03-2020","12-03-2020","0","1"
"428","2","1","12-02-2020","07-03-2020","1","0"
"429","5","5","02-02-2020","01-03-2020","1","0"
"430","2","2","27-01-2020","11-02-2020","0","1"
"431","3","1","15-02-2020","24-02-2020","0","0"
"432","1","1","03-02-2020","03-02-2020","1","1"
"433","4","4","11-03-2020","14-03-2020","0","1"
"434","5","4","16-02-2020","17-02-2020","1","0"
"435","3","5","29-01-2020","04-02-2020","1","1"
"436","3","3","05-02-2020","20-02-2020","0","0"
"437","1","1","21-02-2020","29-02-2020","1","0"
"438","4","2","12-02-2020","08-03-2020","0","0"
"439","3","1","20-03-2020","20-03-2020","0","1"
"440","5","2","19-02-2020","19-02-2020","0","0"
"441","4","3","11-02-2020","02-03-2020","1","0"
"442","1","3","08-03-2020","31-03-2020","0","0"
"443","2","1","12-02-2020","10-03-2020","0","1"
"444","3","4","28-01-2020","22-02-2020","0","0"
"445","2","5","20-02-2020","16-03-2020","1","0"
"446","3","2","15-03-2020","30-03-2020","0","0"
"447","5","5","11-01-2020","22-01-2020","0","1"
"448","3","2","12-03-2020","24-03-2020","0","1"
"449","3","5","06-02-2020","18-02-2020","1","0"
"450","3","4","13-02-2020","04-03-2020","1","0"
"451","1","1","15-03-2020","16-03-2020","0","1"
"452","2","3","10-02-2020","10-02-2020","0","0"
"453","1","4","25-02-2020","07-03-2020","1","1"
"454","2","5","09-02-2020","09-03-2020","0","1"
"455","1","4","19-01-2020","30-01-2020","1","0"
"456","2","2","26-01-2020","12-02-2020","1","1"
"457","1","3","27-02-2020","04-03-2020","0","0"
"458","4","3","27-01-2020","15-02-2020","1","0"
"459","3","2","30-01-2020","19-02-2020","0","0"
"460","3","5","07-02-2020","17-02-2020","0","1"
"461","1","2","03-02-2020","13-02-2020","0","0"
"462","1","5","04-03-2020","18-03-2020","1","0"
"463","4","2","08-03-2020","11-03-2020","0","0"
"464","1","4","23-02-2020","23-03-2020","0","1"
"465","4","5","20-02-2020","29-02-2020","0","0"
"466","1","1","06-02-2020","08-02-2020","1","0"
"467","3","4","16-02-2020","20-02-2020","0","0"
"468","4","5","08-02-2020","13-02-2020","0","1"
"469","2","3","23-02-2020","06-03-2020","0","1"
"470","3","3","26-01-2020","12-02-2020","1","0"
"471","2","2","18-02-2020","01-03-2020","1","0"
"472","4","2","03-03-2020","19-03-2020","0","1"
"473","5","3","21-02-2020","27-02-2020","0","0"
"474","3","5","14-02-2020","24-02-2020","1","1"
"475","2","2","12-01-2020","04-02-2020","0","1"
"476","3","2","01-03-2020","13-03-2020","1","0"
"477","3","5","31-01-2020","05-02-2020","1","1"
"478","3","2","25-02-2020","26-02-2020","0","0"
"479","3","3","11-02-2020","23-02-2020","1","0"
"480","2","1","06-03-2020","24-03-2020","0","0"
"481","1","1","23-02-2020","27-02-2020","0","1"
"482","3","4","24-02-2020","04-03-2020","0","0"
"483","5","1","13-02-2020","10-03-2020","1","0"
"484","3","2","21-02-2020","29-02-2020","0","0"
"485","2","2","13-02-2020","06-03-2020","0","1"
"486","3","4","31-01-2020","31-01-2020","0","0"
"487","3","5","20-02-2020","22-02-2020","1","0"
"488","5","5","11-02-2020","22-02-2020","0","0"
"489","4","3","21-02-2020","25-02-2020","0","1"
"490","5","2","11-02-2020","24-02-2020","0","1"
"491","3","3","21-02-2020","13-03-2020","1","0"
"492","1","5","12-02-2020","21-02-2020","1","0"
"493","4","4","06-02-2020","14-02-2020","0","1"
"494","5","4","12-02-2020","10-03-2020","0","0"
"495","5","5","10-02-2020","06-03-2020","1","1"
"496","3","4","18-01-2020","04-02-2020","0","1"
"497","5","5","18-03-2020","09-04-2020","1","0"
"498","1","1","08-02-2020","04-03-2020","1","1"
"499","5","2","16-01-2020","23-01-2020","0","0"
"500","2","3","07-02-2020","26-02-2020","1","0"
"1","3","5","17-01-2020","28-01-2020","0","0"
"2","3","5","22-02-2020","07-03-2020","0","1"
"3","5","4","25-03-2020","08-04-2020","0","0"
"4","5","5","03-03-2020","12-03-2020","1","0"
"5","3","4","06-02-2020","15-02-2020","0","0"
"6","1","2","26-03-2020","11-04-2020","0","1"
"7","2","2","27-02-2020","05-03-2020","0","0"
"8","1","5","17-02-2020","13-03-2020","1","0"
"9","4","1","20-02-2020","07-03-2020","0","0"
"10","3","5","03-02-2020","24-02-2020","0","1"
"11","2","3","21-02-2020","14-03-2020","0","1"
"12","1","3","28-01-2020","18-02-2020","1","0"
"13","2","3","22-02-2020","01-03-2020","1","0"
"14","1","1","06-02-2020","24-02-2020","0","1"
"15","1","1","12-03-2020","17-03-2020","0","0"
"16","4","5","06-03-2020","31-03-2020","1","1"
"17","2","2","06-03-2020","10-03-2020","0","1"
"18","1","1","11-03-2020","25-03-2020","1","0"
"19","2","1","23-02-2020","09-03-2020","1","1"
"20","2","1","22-03-2020","04-04-2020","0","0"
"21","3","2","27-02-2020","07-03-2020","1","0"
"22","4","1","23-02-2020","23-03-2020","0","0"
"23","1","2","29-03-2020","18-04-2020","0","1"
"24","2","1","28-03-2020","26-04-2020","0","0"
"25","5","2","18-03-2020","29-03-2020","1","0"
"26","3","3","09-03-2020","31-03-2020","0","0"
"27","4","4","21-02-2020","14-03-2020","0","1"
"28","4","3","24-02-2020","02-03-2020","0","0"
"29","2","4","29-02-2020","04-03-2020","1","0"
"30","2","5","24-03-2020","20-04-2020","0","0"
"31","3","3","26-02-2020","17-03-2020","0","1"
"32","4","3","16-02-2020","28-02-2020","0","1"
"33","3","4","28-03-2020","26-04-2020","1","0"
"34","2","5","27-02-2020","10-03-2020","1","0"
"35","4","3","17-03-2020","12-04-2020","0","1"
"36","2","2","20-03-2020","01-04-2020","0","0"
"37","1","4","27-02-2020","29-02-2020","1","1"
"38","5","1","23-02-2020","26-02-2020","0","1"
"39","5","2","23-02-2020","17-03-2020","1","0"
"40","2","3","05-03-2020","14-03-2020","1","1"
"41","5","2","01-04-2020","06-04-2020","0","0"
"42","4","1","29-02-2020","29-03-2020","1","0"
"43","2","1","04-03-2020","11-03-2020","0","0"
"44","3","3","19-03-2020","08-04-2020","0","1"
"45","2","2","22-03-2020","11-04-2020","0","0"
"46","1","5","16-03-2020","12-04-2020","1","0"
"47","5","2","02-02-2020","28-02-2020","0","0"
"48","5","4","01-03-2020","03-03-2020","0","1"
"49","2","5","12-02-2020","17-02-2020","0","0"
"50","2","1","08-03-2020","27-03-2020","1","0"
"51","1","5","18-02-2020","05-03-2020","0","0"
"52","5","1","01-03-2020","22-03-2020","0","1"
"53","4","3","05-02-2020","29-02-2020","0","1"
"54","4","5","21-03-2020","18-04-2020","1","0"
"55","5","1","15-03-2020","16-03-2020","1","0"
"56","4","2","16-02-2020","02-03-2020","0","1"
"57","5","3","19-03-2020","24-03-2020","0","0"
"58","3","2","25-02-2020","26-02-2020","1","1"
"59","3","3","05-03-2020","09-03-2020","0","1"
"60","5","1","05-02-2020","15-02-2020","1","0"
"61","4","2","10-02-2020","06-03-2020","1","1"
"62","2","1","15-03-2020","08-04-2020","0","0"
"63","1","3","07-03-2020","22-03-2020","1","0"
"64","2","4","24-02-2020","13-03-2020","0","0"
"65","1","3","28-03-2020","25-04-2020","0","1"
"66","1","4","25-03-2020","19-04-2020","0","0"
"67","3","3","29-02-2020","17-03-2020","1","0"
"68","3","3","06-04-2020","23-04-2020","0","0"
"69","1","4","06-03-2020","15-03-2020","0","1"
"70","3","3","14-02-2020","28-02-2020","0","0"
"71","1","4","05-03-2020","23-03-2020","1","0"
"72","3","5","04-03-2020","14-03-2020","0","0"
"73","1","5","01-03-2020","25-03-2020","0","1"
"74","5","4","09-03-2020","21-03-2020","0","1"
"75","4","3","29-02-2020","16-03-2020","1","0"
"76","2","1","21-03-2020","29-03-2020","1","0"
"77","5","3","28-02-2020","25-03-2020","0","1"
"78","5","3","14-03-2020","12-04-2020","0","0"
"79","1","4","26-02-2020","08-03-2020","1","1"
"80","4","1","04-04-2020","29-04-2020","0","1"
"81","1","1","18-03-2020","05-04-2020","1","0"
"82","2","1","21-02-2020","15-03-2020","1","1"
"83","2","1","03-03-2020","03-03-2020","0","0"
"84","1","1","20-02-2020","14-03-2020","1","0"
"85","5","2","18-03-2020","24-03-2020","0","0"
"86","4","3","05-03-2020","06-03-2020","0","1"
"87","2","1","25-02-2020","06-03-2020","0","0"
"88","3","5","16-03-2020","29-03-2020","1","0"
"89","5","3","05-03-2020","09-03-2020","0","0"
"90","4","4","15-03-2020","27-03-2020","0","1"
"91","4","1","28-02-2020","19-03-2020","0","0"
"92","3","4","04-03-2020","14-03-2020","1","0"
"93","4","3","27-02-2020","23-03-2020","0","0"
"94","5","5","09-03-2020","19-03-2020","0","1"
"95","1","2","21-02-2020","03-03-2020","0","1"
"96","3","4","26-02-2020","21-03-2020","1","0"
"97","3","5","04-03-2020","09-03-2020","1","0"
"98","1","5","22-02-2020","01-03-2020","0","1"
"99","2","3","01-03-2020","22-03-2020","0","0"
"100","1","5","04-02-2020","22-02-2020","1","1"
"101","2","2","10-02-2020","29-02-2020","0","1"
"102","1","4","23-02-2020","13-03-2020","1","0"
"103","4","5","07-03-2020","03-04-2020","1","1"
"104","4","3","17-03-2020","20-03-2020","0","0"
"105","1","4","01-02-2020","19-02-2020","1","0"
"106","2","3","11-04-2020","01-05-2020","0","0"
"107","2","3","21-03-2020","17-04-2020","0","1"
"108","1","5","02-03-2020","03-03-2020","0","0"
"109","4","3","07-03-2020","07-03-2020","1","0"
